semester,group,n_students,feature,raw_feature,family,mean_abs_shap,mean_shap
6,Underperforming,46,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.0009102112271788608,-0.00019751805974023507
6,Underperforming,46,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.0019247929342106334,4.3427630660830946e-07
6,Underperforming,46,MediumAL_S,categorical__MediumAL_S,Demographic,0.0078830131692916,-0.000643015943354527
6,Underperforming,46,MediumAL_T,categorical__MediumAL_T,Demographic,0.0028548061431445983,0.0005799490243347466
6,Underperforming,46,District_Kegalle,categorical__District_Kegalle,Demographic,0.0004909353296571484,6.302312083071607e-05
6,Underperforming,46,District_Puttalam,categorical__District_Puttalam,Demographic,0.00010575727871454283,-4.672059589123621e-05
6,Underperforming,46,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,4.341355300291725e-05,-4.341355300291725e-05
6,Average,43,Zscore,numeric__Zscore,Pre-academic,0.0069628918250260845,0.0006091364206772732
6,Average,43,English,numeric__English,Pre-academic,0.0073172172588298594,-0.0021608988825571446
6,Average,43,S1,numeric__S1,Semester GPA,0.03541673817397018,-0.014747785684704848
6,Average,43,S2,numeric__S2,Semester GPA,0.019551322621569427,-0.008387273685260222
6,Average,43,S3,numeric__S3,Semester GPA,0.04950908322648698,-0.032494131803636805
6,Average,43,S4,numeric__S4,Semester GPA,0.030349762668305424,-0.015219406191249278
6,Average,43,S5,numeric__S5,Semester GPA,0.027211642107254932,-0.013127223005592938
6,Average,43,S6,numeric__S6,Semester GPA,0.021038144123433838,-0.0009568388148320435
6,Average,43,Maths 2,numeric__Maths 2,Module grade,0.007806224334569572,-0.0025626814613803044
6,Average,43,MgtAccounting,numeric__MgtAccounting,Module grade,0.0031775283383457943,3.678117187406331e-05
6,Average,43,StatsII,numeric__StatsII,Module grade,0.0048346879530038155,0.0028061337083816916
6,Average,43,MIS,numeric__MIS,Module grade,0.0020578391485896585,-0.00030073308080696965
6,Average,43,DataV,numeric__DataV,Module grade,0.0015366439031289291,-0.000281924953297204
6,Average,43,Missing: English,numeric__missingindicator_English,Pre-academic,0.0007188696670912514,-0.0007188696670912514
6,Average,43,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.0013797255028026403,0.0013797255028026403
6,Average,43,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.001379725502802636,0.001379725502802636
6,Average,43,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.0013797255028026674,0.0013797255028026674
6,Average,43,Gender_M,categorical__Gender_M,Demographic,0.0030103044291937497,-0.0007359355314588807
6,Average,43,Department_BPM,categorical__Department_BPM,Demographic,0.0031653760678834633,0.0005902411475698253
6,Average,43,Department_FSM,categorical__Department_FSM,Demographic,0.0033798245891524933,0.001087893376275114
6,Average,43,District_Badulla,categorical__District_Badulla,Demographic,0.0016232069075616104,-0.0007826948742393936
6,Average,43,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.00024681218651109434,-0.00024681218651109434
6,Average,43,District_Colombo,categorical__District_Colombo,Demographic,0.002866539762681134,-1.254882425937305e-05
6,Average,43,District_Galle,categorical__District_Galle,Demographic,0.0015014878090368134,-0.0006635822578196875
6,Average,43,District_Gampaha,categorical__District_Gampaha,Demographic,0.0017069430325143283,0.0007360392616042004
6,Average,43,District_Kalutara,categorical__District_Kalutara,Demographic,0.001136007703048373,-0.0006225330757098143
6,Average,43,District_Kandy,categorical__District_Kandy,Demographic,0.0008809892521187578,0.00016139775852060074
6,Average,43,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.003580960614790303,-0.0010702400419406349
6,Average,43,District_Matara,categorical__District_Matara,Demographic,0.0011106549281042848,0.00037970538147196186
6,Average,43,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.0014950335042550353,0.00047082342983256623
6,Average,43,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.0016452458566132745,-0.00010729942390299706
6,Average,43,MediumAL_S,categorical__MediumAL_S,Demographic,0.006019534521903662,0.002448673785971378
6,Average,43,MediumAL_T,categorical__MediumAL_T,Demographic,0.0019947904041806973,-0.0004917951147748357
6,Average,43,District_Kegalle,categorical__District_Kegalle,Demographic,0.00021956682953131121,-0.0002151617418065585
6,Average,43,District_Puttalam,categorical__District_Puttalam,Demographic,9.68241069228462e-05,-3.3668585763029814e-05
6,Average,43,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,4.64424055380045e-05,-4.64424055380045e-05
6,Performing,88,Zscore,numeric__Zscore,Pre-academic,0.006722767204591137,0.002477015596339149
6,Performing,88,English,numeric__English,Pre-academic,0.013246846436891647,0.007741614428892474
6,Performing,88,S1,numeric__S1,Semester GPA,0.05788030738373517,0.050167142113599766
6,Performing,88,S2,numeric__S2,Semester GPA,0.03476817698395949,0.032038016369255656
6,Performing,88,S3,numeric__S3,Semester GPA,0.10940787484449385,0.09985816908712564
6,Performing,88,S4,numeric__S4,Semester GPA,0.06828516368623411,0.06534999701558847
6,Performing,88,S5,numeric__S5,Semester GPA,0.04941929240839154,0.04488378607927334
6,Performing,88,S6,numeric__S6,Semester GPA,0.05380908261237824,0.04770376229057537
6,Performing,88,Maths 2,numeric__Maths 2,Module grade,0.010533625059269688,0.007260978776917697
6,Performing,88,MgtAccounting,numeric__MgtAccounting,Module grade,0.005029881062791986,-0.0033507572493079547
6,Performing,88,StatsII,numeric__StatsII,Module grade,0.007693463917484961,-0.005692650850399068
6,Performing,88,MIS,numeric__MIS,Module grade,0.0021286469502223644,0.000251964271626756
6,Performing,88,DataV,numeric__DataV,Module grade,0.001941123108671088,0.0008074780914280054
6,Performing,88,Missing: English,numeric__missingindicator_English,Pre-academic,0.0013344997419646042,-3.632916694293682e-05
6,Performing,88,Missing: StatsII,numeric__missingindicator_StatsII,Module grade,0.0013691955997958045,0.0013691955997958045
6,Performing,88,Missing: MIS,numeric__missingindicator_MIS,Module grade,0.001369195599795802,0.001369195599795802
6,Performing,88,Missing: DataV,numeric__missingindicator_DataV,Module grade,0.0013691955997958344,0.0013691955997958344
6,Performing,88,Gender_M,categorical__Gender_M,Demographic,0.002622630681862422,-0.00014158403186891567
6,Performing,88,Department_BPM,categorical__Department_BPM,Demographic,0.002975195622644916,-0.0004505935993503631
6,Performing,88,Department_FSM,categorical__Department_FSM,Demographic,0.004711230160456846,-0.0010758834666617237
6,Performing,88,District_Badulla,categorical__District_Badulla,Demographic,0.0022318811567932926,-0.00010306599418236719
6,Performing,88,District_Batticaloa,categorical__District_Batticaloa,Demographic,0.0002412028186358422,-0.0002412028186358422
6,Performing,88,District_Colombo,categorical__District_Colombo,Demographic,0.003057126641788747,-0.0003881687904134001
6,Performing,88,District_Galle,categorical__District_Galle,Demographic,0.0008162148010256064,9.873718387412908e-05
6,Performing,88,District_Gampaha,categorical__District_Gampaha,Demographic,0.0018893627317762985,-1.4605150657124856e-05
6,Performing,88,District_Kalutara,categorical__District_Kalutara,Demographic,0.0021138224285596197,0.0005199599836287199
6,Performing,88,District_Kandy,categorical__District_Kandy,Demographic,0.0013616018112921381,-0.0003543621180355321
6,Performing,88,District_Kurunegala,categorical__District_Kurunegala,Demographic,0.004164606978769674,-0.00040090115053095267
6,Performing,88,District_Matara,categorical__District_Matara,Demographic,0.0017603966771514567,-0.0003572918018847696
6,Performing,88,District_Ratnapura,categorical__District_Ratnapura,Demographic,0.0010271659948627742,-6.657681116087822e-05
6,Performing,88,District (rare categories),categorical__District_infrequent_sklearn,Demographic,0.0014236206364349336,3.4674697729153615e-05
6,Performing,88,MediumAL_S,categorical__MediumAL_S,Demographic,0.007861967910583528,-0.0006770597135630489
6,Performing,88,MediumAL_T,categorical__MediumAL_T,Demographic,0.0018207842723979419,-0.0006570744313092003
6,Performing,88,District_Kegalle,categorical__District_Kegalle,Demographic,0.00022565906290114766,-0.00022108503005058763
6,Performing,88,District_Puttalam,categorical__District_Puttalam,Demographic,9.860877621543255e-05,-3.6888607809248356e-05
6,Performing,88,District_Nuwaraeliya,categorical__District_Nuwaraeliya,Demographic,4.286540208116325e-05,-4.286540208116325e-05
