feature,raw_feature,mean_abs_shap,mean_shap,semester,family
Zscore,numeric__Zscore,0.011809746411911204,0.0035976098910780754,6,Pre-academic
English,numeric__English,0.01558506611520024,-0.0008977849850220514,6,Pre-academic
S1,numeric__S1,0.06210623234044758,0.023580109413414305,6,Semester GPA
S2,numeric__S2,0.05199835541043343,0.045967234661562155,6,Semester GPA
S3,numeric__S3,0.11498347669191814,-0.0065543716636114425,6,Semester GPA
S4,numeric__S4,0.06999992296717188,0.005620056400443379,6,Semester GPA
S5,numeric__S5,0.05188730851280788,0.008347275595904128,6,Semester GPA
S6,numeric__S6,0.08556064403007024,-0.06689152834008606,6,Semester GPA
Maths 2,numeric__Maths 2,0.011861065035863783,0.011679970938697697,6,Module grade
MgtAccounting,numeric__MgtAccounting,0.0040701005115713835,-0.0032356855462291846,6,Module grade
StatsII,numeric__StatsII,0.014446669173308243,-0.005337766144570976,6,Module grade
MIS,numeric__MIS,0.007012525647613791,-0.003481944697354782,6,Module grade
DataV,numeric__DataV,0.003000361426690334,0.002103916729186077,6,Module grade
Missing: English,numeric__missingindicator_English,0.0012342520794142774,-0.0006504149962058641,6,Pre-academic
Missing: StatsII,numeric__missingindicator_StatsII,0.00175293420562659,-0.0008008613143917011,6,Module grade
Missing: MIS,numeric__missingindicator_MIS,0.00234616437433719,-0.00234616437433719,6,Module grade
Missing: DataV,numeric__missingindicator_DataV,0.004481910465760644,0.004481910465760644,6,Module grade
Gender_M,categorical__Gender_M,0.00011511906736091451,4.646061014566053e-06,6,Demographic
Department_BPM,categorical__Department_BPM,0.00169946565066686,-0.0004166005291517983,6,Demographic
Department_FSM,categorical__Department_FSM,0.002957296756426645,0.0005265278531850396,6,Demographic
District_Badulla,categorical__District_Badulla,0.0017513655296585732,-0.0005790805380322705,6,Demographic
District_Batticaloa,categorical__District_Batticaloa,0.0017599624949487555,-0.00024450042170126644,6,Demographic
District_Colombo,categorical__District_Colombo,0.0028278145484337924,0.0004622835155722823,6,Demographic
